Received	Last location	Reason	Speed (kph)	Mileage (km)	Heading	GPS	Installed	Button	Door	Main power	Light	Temperature	Address	Longitude	Latitude	Altitude (m)	Name
8/5/2017 16:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 16:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 16:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 17:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 17:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 17:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 17:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 18:06	7/26/2017 18:07	Tracking	_	0	0	0 / On / 250 m	Off	Off	Opened	66% / 3.93v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 18:08	7/26/2017 18:07	Logging	_	0	0	0 / On / 250 m	Off	Off	Opened	64% / 3.92v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 18:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	64% / 3.92v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 18:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 18:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 19:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 19:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 19:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 19:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 20:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 20:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 20:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 20:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 21:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 21:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 21:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	29.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 21:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 22:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 22:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 22:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 22:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 23:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 23:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 23:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/5/2017 23:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 0:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 0:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 0:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 0:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 1:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 1:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 1:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 1:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	68% / 3.94v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 2:06	7/26/2017 18:07	Tracking	_	0	0	0 / On / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 2:08	7/26/2017 18:07	Logging	_	0	0	0 / On / 250 m	Off	Off	Opened	64% / 3.92v	_	32.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 2:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	64% / 3.92v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 2:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 2:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 3:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 3:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 3:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 3:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 4:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 4:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 4:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 4:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 5:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 5:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 5:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 5:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 6:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 6:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 6:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 6:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 7:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 7:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 7:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 7:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 8:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 8:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 8:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 8:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 9:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 9:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 9:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 9:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 10:06	7/26/2017 18:07	Tracking	_	0	0	0 / On / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 10:08	7/26/2017 18:07	Logging	_	0	0	0 / On / 250 m	Off	Off	Opened	62% / 3.91v	_	32.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 10:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	64% / 3.92v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 10:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	64% / 3.92v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 10:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 11:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 11:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 11:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 11:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 12:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 12:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 12:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 12:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 13:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 13:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 13:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 13:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 14:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 14:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 14:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 14:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 15:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 15:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 15:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 15:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 16:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 16:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 16:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 16:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 17:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 17:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	30.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 17:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 17:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 18:06	7/26/2017 18:07	Tracking	_	0	0	0 / On / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 18:08	7/26/2017 18:07	Logging	_	0	0	0 / On / 250 m	Off	Off	Opened	62% / 3.91v	_	32.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 18:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	64% / 3.92v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 18:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	64% / 3.92v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 18:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 19:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 19:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 19:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 19:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 20:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 20:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 20:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 20:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 21:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 21:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 21:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 21:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 22:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 22:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 22:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 22:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 23:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 23:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 23:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/6/2017 23:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/7/2017 0:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/7/2017 0:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/7/2017 0:38	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/7/2017 0:53	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/7/2017 1:08	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
8/7/2017 1:23	7/26/2017 18:07	Logging	_	0	0	0 / Off / 250 m	Off	Off	Opened	66% / 3.93v	_	31.0c	"Zeebrugge, Hullstraat"	3.1992	51.3282	8	591016
